3.0,1.5,1580,1.0,0,0,1290,290,1939,700000.0
4.0,2.5,3300,1.0,0,0,2390,910,1946,905000.0
3.0,1.75,1960,1.0,0,0,1960,0,1967,247500.0
4.0,1.5,1160,1.0,0,0,1160,0,1975,199000.0
3.0,1.75,1810,1.0,0,0,1210,600,1980,314000.0
3.0,2.5,2320,2.0,0,2,2320,0,1992,437500.0
3.0,2.5,2070,1.5,0,0,1270,800,1910,850830.0
3.0,2.0,1980,1.5,0,0,1440,540,1929,555000.0
3.0,2.25,2190,2.0,0,0,2190,0,1983,699950.0
3.0,2.5,2920,2.0,0,0,2920,0,1950,1088000.0
3.0,1.0,1210,1.0,0,0,1210,0,1954,290000.0
3.0,2.5,2340,1.0,0,0,1460,880,1978,375000.0
3.0,1.0,1670,1.5,0,0,1170,500,1939,460000.0
2.0,1.75,1240,1.0,0,0,1240,0,1985,188500.0
4.0,2.5,3140,2.0,0,0,3140,0,1991,680000.0
5.0,1.75,2030,2.0,0,0,2030,0,1942,470000.0
4.0,2.5,2310,2.0,0,0,2310,0,1984,597750.0
3.0,1.75,1260,1.0,0,0,700,560,1905,570000.0
3.0,1.75,1540,1.0,0,0,1160,380,1980,272500.0
3.0,1.75,2080,1.0,0,2,1080,1000,1971,329950.0
4.0,2.5,3230,2.0,0,3,2520,710,2001,480000.0
3.0,3.5,4380,2.0,0,0,2780,1600,1900,740500.0
3.0,3.5,1590,3.0,0,0,1590,0,2010,518500.0
2.0,1.0,880,1.0,0,0,880,0,1945,205425.0
4.0,2.0,1570,1.0,0,0,1570,0,1950,171800.0
4.0,1.0,1610,1.5,0,0,1610,0,1925,535000.0
3.0,2.5,2400,1.0,0,2,1560,840,1964,660000.0
3.0,2.0,1450,1.0,0,0,1450,0,1987,391500.0
2.0,1.0,770,1.0,0,0,770,0,1953,395000.0
4.0,1.75,2100,1.5,0,0,1720,380,1924,445000.0
3.0,2.25,2910,2.0,0,0,2910,0,1990,770000.0
4.0,2.75,2750,1.5,0,0,1980,770,1914,1450000.0
3.0,2.25,2100,1.0,0,2,1620,480,1967,445000.0
4.0,2.25,2160,1.0,0,0,1360,800,1978,260000.0
5.0,3.5,2320,2.0,0,0,1720,600,1926,822500.0
4.0,2.5,2070,2.0,0,0,2070,0,2004,430000.0
3.0,1.75,1060,1.0,0,0,1060,0,1986,212000.0
4.0,2.25,2010,1.0,0,0,1440,570,1986,660500.0
3.0,3.5,3950,1.5,0,0,2460,1490,1989,784000.0
3.0,2.5,2010,2.0,0,0,1390,620,2014,453246.0
4.0,3.5,2140,3.0,0,0,2140,0,2005,675000.0
3.0,1.75,1320,1.0,0,0,1320,0,1956,199000.0
4.0,1.75,2020,1.0,0,0,1010,1010,1968,220000.0
4.0,2.25,2590,1.0,0,0,1340,1250,1968,452000.0
2.0,1.0,1190,1.0,0,0,1190,0,1981,382500.0
3.0,2.25,1170,3.0,0,0,1170,0,2014,519950.0
2.0,1.0,1110,1.0,0,0,1110,0,1925,665000.0
5.0,2.5,2820,1.0,0,0,1550,1270,1968,527700.0
3.0,1.0,1610,1.0,0,0,1010,600,1962,205000.0
3.0,1.0,1060,1.0,0,0,940,120,1923,420000.0
4.0,2.25,2030,1.0,0,0,1380,650,1961,500000.0
4.0,2.5,3670,2.0,0,0,3670,0,1994,921500.0
4.0,1.0,2550,2.0,0,0,2370,180,1905,890000.0
2.0,2.5,2420,2.0,0,0,2420,0,2007,430000.0
5.0,2.0,2260,1.0,0,0,1130,1130,1960,258000.0
3.0,1.0,1430,1.0,0,0,980,450,1947,511000.0
3.0,2.0,1360,2.0,0,0,1360,0,1990,532170.0
3.0,1.0,1110,1.5,0,0,1110,0,1947,560000.0
3.0,1.0,1250,1.0,0,0,1250,0,1954,282950.0
4.0,3.25,5180,2.0,0,3,3540,1640,2006,2250000.0
1.0,1.0,700,1.0,0,0,700,0,1942,350000.0
3.0,1.0,1180,1.0,0,0,1180,0,1967,215000.0
5.0,3.5,3960,2.0,0,0,2500,1460,1996,650000.0
4.0,2.75,2640,1.0,0,0,1620,1020,1967,320000.0
3.0,2.0,1270,1.5,0,0,1270,0,1916,247000.0
4.0,1.75,1760,1.0,0,0,1760,0,1968,320000.0
5.0,2.25,2060,1.0,0,0,1030,1030,1962,255000.0
3.0,1.75,1780,1.0,0,0,1780,0,1962,438000.0
3.0,2.5,3400,2.0,0,0,3400,0,2000,900000.0
3.0,2.75,1910,1.0,0,0,1160,750,1979,441000.0
3.0,2.0,2020,1.0,0,0,1010,1010,1975,420000.0
3.0,1.75,1580,1.0,0,0,1180,400,1976,370000.0
2.0,1.75,1340,1.0,0,0,700,640,1949,269950.0
4.0,2.5,2680,2.0,0,0,2680,0,1999,807100.0
3.0,2.5,2680,1.0,0,0,1610,1070,1979,653000.0
3.0,2.0,1370,1.0,0,0,1370,0,1964,371500.0
3.0,1.75,1560,1.0,0,0,1560,0,1954,284000.0
3.0,1.75,2160,1.0,0,0,1670,490,1978,272000.0
3.0,1.5,1340,1.5,0,0,1340,0,1955,313000.0
4.0,2.5,3880,2.0,0,0,2570,1310,1984,917500.0
4.0,2.25,2590,2.0,0,0,2590,0,1980,673000.0
3.0,2.5,1120,2.0,0,0,820,300,2008,425000.0
5.0,2.75,1970,1.0,0,0,1320,650,1986,399950.0
3.0,1.0,1220,1.0,0,0,1220,0,1901,385000.0
3.0,1.5,1950,1.0,0,2,1320,630,1975,269950.0
2.0,1.0,1350,1.0,0,0,1060,290,1949,330000.0
3.0,2.5,1670,2.0,0,0,1670,0,1988,260000.0
4.0,3.0,2380,1.5,0,0,1680,700,1925,470000.0
4.0,3.0,2440,2.0,0,0,2440,0,1961,589000.0
2.0,1.5,1050,2.0,0,0,1050,0,1996,163500.0
4.0,2.75,3130,2.0,0,0,2140,990,1993,835000.0
5.0,3.0,4090,1.0,0,2,2090,2000,1986,1095000.0
4.0,1.75,1490,1.0,0,0,1100,390,1969,269000.0
3.0,2.5,1900,2.0,0,0,1900,0,1987,560000.0
4.0,1.0,1330,1.5,0,0,1330,0,1901,615000.0
3.0,2.25,2230,1.0,0,0,1430,800,1975,585188.0
3.0,1.75,1650,1.0,0,0,1220,430,1977,305000.0
3.0,1.0,1190,1.0,0,0,1190,0,1959,166950.0
3.0,2.5,2140,1.0,0,0,2140,0,1959,799000.0
3.0,2.5,2180,1.0,0,0,1420,760,1962,400000.0
3.0,1.0,1060,1.0,0,0,1060,0,1948,230000.0
3.0,2.5,1690,2.0,0,0,1690,0,2003,256883.0
4.0,2.0,1970,1.5,0,0,1130,840,1920,423000.0
3.0,2.5,2150,2.0,0,0,2150,0,2007,465000.0
3.0,2.5,1910,2.0,0,0,1910,0,1997,440000.0
3.0,1.75,1350,1.0,0,0,1350,0,1969,385000.0
3.0,1.0,860,1.0,0,0,860,0,1943,210000.0
3.0,2.5,1940,2.0,0,0,1940,0,1994,297000.0
3.0,1.0,1010,1.0,0,0,1010,0,1952,470000.0
3.0,1.5,1300,1.0,0,0,900,400,1976,226500.0
3.0,1.0,910,1.0,0,0,910,0,1962,274250.0
4.0,1.75,2480,1.0,0,0,1630,850,1966,840000.0
3.0,2.5,2440,2.0,0,0,2440,0,2010,677900.0
3.0,1.0,1010,1.0,0,0,1010,0,1915,425000.0
2.0,0.75,900,1.0,0,0,900,0,1941,180250.0
6.0,3.0,2300,2.0,0,0,1600,700,1920,464000.0
4.0,2.25,1550,2.0,0,0,1550,0,1993,320000.0
3.0,2.25,1270,2.0,0,0,1060,210,2014,625504.0
4.0,2.5,2240,1.0,0,0,2240,0,1983,592500.0
3.0,2.5,2714,2.0,0,0,2714,0,2005,465000.0
4.0,2.75,1720,2.0,0,0,1720,0,1978,477000.0
2.0,1.0,850,1.0,0,0,850,0,1923,280000.0
5.0,3.0,3300,1.0,0,3,1870,1430,1957,1505000.0
3.0,2.5,2250,2.0,0,0,2250,0,2000,445838.0
2.0,2.25,3900,1.0,0,3,1950,1950,1947,1072000.0
2.0,1.5,1320,1.0,0,0,1320,0,1947,467000.0
4.0,2.5,2760,2.0,0,0,2760,0,1999,686000.0
3.0,2.0,1750,1.0,0,0,1350,400,1961,279950.0
4.0,2.25,2330,2.0,0,0,2330,0,1987,527000.0
3.0,2.25,2220,1.0,0,0,1780,440,1966,325000.0
3.0,2.25,2020,2.0,0,0,2020,0,1994,328000.0
3.0,2.25,1250,1.0,0,0,1250,0,1942,390000.0
2.0,2.0,1510,1.0,0,0,1510,0,2005,479950.0
4.0,2.25,1720,1.0,0,0,1120,600,1978,264950.0
3.0,1.0,1430,1.0,0,0,980,450,1961,235000.0
3.0,2.5,1480,2.0,0,0,1480,0,2004,516500.0
2.0,1.75,1450,2.0,1,4,1230,220,1915,655000.0
4.0,2.75,2280,1.0,0,0,2280,0,1960,500000.0
6.0,2.75,2940,1.0,0,0,1780,1160,1978,315000.0
2.0,1.0,1000,1.0,0,0,1000,0,1961,213000.0
3.0,1.5,2480,1.5,0,0,1620,860,1947,475000.0
5.0,4.0,3760,2.0,0,0,3760,0,1983,1025000.0
3.0,2.0,2220,1.0,0,0,1640,580,1976,416000.0
4.0,1.0,1970,1.5,0,0,1670,300,1904,410000.0
3.0,3.5,3830,2.0,0,0,3530,300,1993,800000.0
6.0,2.5,4410,1.0,0,2,2350,2060,1965,472000.0
3.0,1.75,1430,1.0,0,0,1430,0,1968,225000.0
2.0,1.0,830,1.0,0,0,830,0,1940,210000.0
2.0,1.0,1430,1.5,0,0,1430,0,1925,455000.0
3.0,1.0,1300,1.0,0,0,1300,0,1954,225000.0
2.0,1.0,1030,1.0,0,2,790,240,1918,480000.0
3.0,2.5,2740,2.0,0,0,2740,0,1990,363000.0
4.0,2.5,3650,1.0,1,4,1830,1820,2000,2400000.0
2.0,1.5,720,1.0,0,0,720,0,1954,181000.0
4.0,2.0,2010,1.0,0,0,2010,0,1976,250000.0
3.0,1.75,1560,1.0,0,0,770,790,1918,481000.0
3.0,2.0,1810,1.0,0,0,1240,570,1978,260000.0
4.0,2.5,3360,2.0,0,0,3360,0,2001,455000.0
3.0,2.25,1510,2.0,0,0,1510,0,1991,415000.0
3.0,1.0,1400,1.0,0,0,800,600,1953,349500.0
3.0,2.5,1730,2.0,0,0,1730,0,1987,245000.0
2.0,2.0,1420,1.5,0,2,1420,0,1928,592500.0
4.0,1.75,2360,1.0,0,0,1180,1180,1955,385000.0
3.0,1.75,1580,1.0,0,0,1200,380,1974,315000.0
3.0,1.0,1230,1.0,0,0,1230,0,1979,255000.0
4.0,2.5,2460,2.0,0,0,2460,0,2006,693000.0
3.0,1.0,1660,1.5,0,0,1460,200,1911,780000.0
3.0,1.75,1270,1.0,0,0,1270,0,1960,237000.0
3.0,2.25,2100,2.0,0,0,1320,780,1979,525000.0
2.0,1.0,770,1.0,0,0,770,0,1930,425000.0
1.0,0.75,760,1.0,1,4,760,0,1936,369900.0
4.0,2.5,1700,2.0,0,0,1700,0,1988,290000.0
3.0,1.0,1120,1.0,0,0,1120,0,1954,285000.0
2.0,1.0,1070,1.0,0,0,1070,0,1937,415000.0
3.0,2.5,2070,1.0,0,0,1420,650,1979,272500.0
4.0,3.25,5050,1.5,0,2,4750,300,1982,2900000.0
4.0,4.75,5310,2.0,0,0,5310,0,1989,1365000.0
2.0,1.0,1040,1.0,0,0,1040,0,1939,436000.0
3.0,1.0,1700,1.0,0,0,1700,0,1967,210000.0
3.0,1.0,1300,1.0,0,0,1300,0,1961,236000.0
3.0,1.75,1080,1.0,0,0,580,500,1954,331000.0
3.0,2.5,2653,2.0,0,0,2653,0,2006,365000.0
3.0,2.0,2290,1.0,0,0,2290,0,1960,450000.0
4.0,2.75,3820,2.0,0,0,2850,970,2014,770000.0
4.0,2.5,2210,1.0,0,0,2210,0,1997,455000.0
3.0,1.75,2390,1.0,0,0,1240,1150,1908,405000.0
4.0,1.75,2600,1.0,0,0,1610,990,1969,304900.0
2.0,1.0,860,1.0,0,0,860,0,1931,170000.0
5.0,3.0,3830,2.0,0,1,2630,1200,1905,2050000.0
4.0,2.5,3500,2.0,0,0,3500,0,2005,780000.0
3.0,3.0,2420,1.0,0,0,1740,680,1988,330000.0
4.0,2.5,2720,2.0,0,0,2720,0,1992,370000.0
5.0,2.25,2500,1.0,0,0,1850,650,1979,467000.0
3.0,1.75,1670,1.0,0,0,1140,530,1980,405000.0
5.0,2.25,2900,1.0,0,0,1450,1450,1985,675000.0
2.0,1.0,1640,1.0,0,0,1140,500,1954,500000.0
4.0,2.5,1890,2.0,0,0,1890,0,1968,389999.0
4.0,1.75,2950,1.0,0,2,1780,1170,1975,630000.0
4.0,2.5,2160,2.0,0,0,2160,0,1992,360000.0
4.0,3.0,3280,2.0,0,0,2270,1010,1986,580000.0
3.0,2.0,1970,2.0,0,3,1270,700,1929,550000.0
4.0,2.5,3360,2.0,0,0,3360,0,1994,879000.0
3.0,2.0,1320,1.0,0,0,1320,0,1993,265000.0
3.0,2.5,2650,2.0,0,0,2650,0,1990,446500.0
3.0,1.5,2030,1.0,0,0,1330,700,1963,404000.0
3.0,1.75,1590,1.0,0,2,1090,500,1957,267500.0
4.0,5.0,4550,1.0,1,4,2600,1950,2002,3075000.0
3.0,2.5,2440,2.0,0,0,2440,0,1998,335000.0
3.0,2.5,1940,1.0,0,0,970,970,1948,576000.0
3.0,2.5,2040,2.0,0,0,2040,0,2006,208633.0
3.0,2.25,2200,1.0,0,0,1120,1080,1964,315000.0
3.0,1.75,1920,1.0,0,0,960,960,1913,725000.0
4.0,2.75,1800,1.0,0,0,1400,400,1965,550000.0
4.0,2.25,2180,2.0,0,0,2180,0,1984,610750.0
2.0,1.0,1010,1.5,0,0,1010,0,1908,550700.0
4.0,2.75,3320,2.0,0,0,2220,1100,1960,665000.0
4.0,2.5,2370,1.5,0,2,1980,390,1928,834000.0
5.0,1.75,1660,1.5,0,0,1660,0,1915,201000.0
5.0,2.5,3650,2.0,0,4,3370,280,1921,2384000.0
4.0,3.25,4290,1.0,0,3,2690,1600,1997,1384000.0
4.0,3.25,4290,1.0,0,3,2690,1600,1997,1400000.0
4.0,2.25,1950,1.0,0,0,1350,600,1979,305000.0
3.0,2.0,2590,1.0,0,0,1720,870,1948,487000.0
3.0,2.5,1930,1.0,0,0,1930,0,1988,390000.0
2.0,1.0,1470,1.0,0,0,1170,300,1916,548000.0
4.0,1.0,800,1.0,0,0,800,0,1943,268750.0
5.0,2.75,3150,2.0,0,0,3150,0,2013,819900.0
3.0,2.25,2030,2.0,0,0,2030,0,1984,520000.0
3.0,2.0,1450,1.0,0,0,1450,0,2003,230000.0
3.0,1.75,1510,1.0,0,0,1510,0,1969,240000.0
2.0,1.0,1240,1.0,0,0,960,280,1922,232000.0
2.0,1.0,1240,1.0,0,0,960,280,1922,240500.0
3.0,2.5,3030,2.0,0,0,3030,0,1987,274975.0
4.0,2.0,2050,1.5,0,0,2050,0,1922,740000.0
3.0,1.0,1000,1.0,0,0,1000,0,1952,186375.0
3.0,2.25,2370,1.0,0,0,1590,780,1977,790000.0
4.0,3.5,2800,2.0,0,0,1890,910,1951,880000.0
6.0,1.75,2240,2.0,0,0,2240,0,1955,279000.0
3.0,2.0,1810,1.0,0,2,1810,0,1991,295000.0
2.0,1.0,1070,1.0,0,0,1070,0,1924,640000.0
4.0,2.0,2490,2.0,0,0,2490,0,1968,940000.0
4.0,2.5,1960,2.0,0,0,1960,0,2003,260000.0
3.0,2.75,2930,1.0,0,0,1860,1070,2004,559900.0
4.0,2.0,1510,1.5,0,0,1510,0,1911,791500.0
3.0,1.75,1420,1.0,0,0,1420,0,1954,265000.0
3.0,1.75,1740,1.0,0,0,1740,0,1954,245000.0
4.0,1.75,2560,2.0,0,0,2560,0,1962,485000.0
4.0,3.5,3040,2.0,0,0,2420,620,2010,684000.0
3.0,1.75,2500,1.0,0,0,1300,1200,1957,425000.0
4.0,1.75,1275,1.0,0,0,1275,0,1991,309600.0
4.0,2.5,2580,2.0,0,0,2580,0,2002,552250.0
4.0,1.0,1000,1.0,0,0,1000,0,1943,165000.0
4.0,1.0,1000,1.0,0,0,1000,0,1943,239900.0
2.0,1.0,1070,1.0,0,0,1070,0,1930,320000.0
3.0,2.0,1390,1.0,0,0,1390,0,1987,206600.0
4.0,1.75,2500,1.0,0,0,1250,1250,1973,387000.0
1.0,0.75,560,1.0,0,0,560,0,1967,299000.0
4.0,2.75,2270,2.0,0,0,2270,0,1965,855000.0
3.0,1.0,1900,1.0,0,0,1300,600,1954,315000.0
2.0,1.0,990,1.0,0,2,790,200,1907,437500.0
4.0,1.5,1550,1.0,0,0,1050,500,1969,252000.0
4.0,1.75,2200,1.0,0,0,1100,1100,1955,375000.0
4.0,2.5,1910,2.0,0,0,1910,0,2005,300000.0
4.0,1.0,1750,1.5,0,0,1750,0,1954,420000.0
3.0,1.0,1330,1.0,0,0,1330,0,1928,900000.0
3.0,2.5,2440,2.0,0,2,1980,460,2000,679900.0
3.0,2.5,1640,2.0,0,0,1640,0,1992,463000.0
5.0,2.5,2760,2.0,0,0,2760,0,1978,380000.0
4.0,2.5,1820,2.0,0,0,1820,0,1994,329500.0
3.0,2.5,2110,1.0,0,0,1340,770,2013,604950.0
5.0,2.5,3040,1.0,0,2,1640,1400,1966,795000.0
3.0,2.0,1840,2.0,0,0,1840,0,1994,465000.0
4.0,2.5,2990,2.0,0,0,2990,0,2002,673000.0
4.0,2.5,3520,2.0,0,0,3520,0,1991,810000.0
4.0,2.75,2440,1.0,0,0,1910,530,1989,785000.0
4.0,3.0,2090,1.0,0,0,1370,720,1986,338000.0
3.0,2.25,1430,2.0,0,0,1430,0,1993,280000.0
4.0,2.25,2180,1.0,0,0,1100,1080,1954,315000.0
4.0,2.25,2180,1.0,0,0,1100,1080,1954,530000.0
5.0,3.0,3450,2.0,0,0,3450,0,2004,380000.0
3.0,2.25,1450,2.0,0,0,1450,0,1994,297000.0
4.0,2.5,3230,2.0,0,0,3230,0,2004,730000.0
3.0,1.75,1640,1.0,0,0,1110,530,1940,450000.0
3.0,3.0,1590,1.0,0,0,1060,530,1997,275000.0
4.0,2.0,2020,2.0,0,0,2020,0,1960,595000.0
3.0,1.5,1300,1.5,0,0,1300,0,1904,435000.0
2.0,1.5,1380,1.0,0,0,1380,0,1954,270000.0
3.0,3.0,4040,2.0,0,0,3030,1010,1986,950000.0
4.0,2.25,2130,2.0,0,0,2130,0,2001,389000.0
4.0,2.25,2550,1.0,0,0,1580,970,1968,560000.0
5.0,3.5,4800,2.0,0,2,3480,1320,1998,1350000.0
4.0,2.25,2510,2.0,0,0,2510,0,1969,799000.0
3.0,2.0,1410,1.0,0,0,1410,0,1983,365500.0
3.0,2.0,1650,1.0,0,0,1160,490,1979,252350.0
4.0,2.5,2120,2.0,0,0,2120,0,1993,403950.0
4.0,1.5,2040,1.0,0,0,1380,660,1954,385000.0
4.0,1.0,1550,1.5,0,0,1550,0,1957,345000.0
3.0,2.75,1980,2.0,0,0,1980,0,1979,490000.0
3.0,2.5,1600,2.0,0,0,1600,0,2005,330000.0
4.0,2.75,3300,2.0,0,0,3300,0,1953,927000.0
4.0,2.5,3840,2.0,0,1,3840,0,1983,1118000.0
2.0,1.0,1220,1.0,0,0,1220,0,1950,330000.0
5.0,2.25,2720,1.0,0,0,1500,1220,1958,530000.0
4.0,2.0,1940,1.0,0,0,1940,0,1962,365000.0
3.0,2.5,2160,1.5,0,0,1260,900,1909,378750.0
4.0,1.75,1530,1.5,0,0,1530,0,1968,269900.0
3.0,3.5,1710,2.0,0,0,1290,420,2008,557000.0
4.0,1.75,3730,1.0,0,0,2150,1580,1974,360000.0
2.0,1.0,940,1.0,0,0,940,0,1937,352000.0
3.0,2.5,1750,2.0,0,0,1750,0,1994,437000.0
4.0,2.5,1820,2.0,0,0,1820,0,1994,322500.0
3.0,3.25,1510,2.0,0,0,1330,180,2001,650000.0
3.0,2.0,1290,3.0,0,0,1290,0,2001,450000.0
3.0,2.0,1570,1.0,0,0,1570,0,1998,278500.0
4.0,2.5,1930,2.0,0,0,1930,0,1995,364950.0
4.0,3.5,2840,1.0,0,4,2840,0,1986,840000.0
3.0,2.5,1550,2.0,0,0,1550,0,1991,268000.0
2.0,1.0,833,1.0,0,0,833,0,2006,517534.0
3.0,2.5,2990,2.0,0,0,2990,0,1978,632925.0
3.0,2.5,2000,2.0,0,0,2000,0,1995,577500.0
4.0,1.5,2390,1.5,0,2,2390,0,1920,339000.0
3.0,1.75,2910,1.0,0,0,1530,1380,1967,570000.0
4.0,1.75,2085,1.0,0,0,1610,475,1964,563500.0
4.0,2.25,2200,1.0,0,0,1290,910,1962,423000.0
3.0,2.25,1860,2.0,0,0,1860,0,2012,355000.0
5.0,4.25,6070,2.0,0,0,6070,0,1999,1550000.0
2.0,1.0,950,1.0,0,0,950,0,1941,482000.0
3.0,1.75,1600,1.0,0,0,1600,0,1955,625000.0
3.0,2.5,2250,2.0,0,0,2250,0,1988,538000.0
3.0,2.5,2280,2.0,0,0,2280,0,1985,380000.0
2.0,1.0,940,1.0,0,0,940,0,1909,375000.0
3.0,2.5,1530,1.0,0,0,1030,500,1996,245000.0
5.0,1.75,2190,1.0,0,0,2190,0,1947,310000.0
3.0,2.0,2350,1.0,0,0,1770,580,1976,1300000.0
4.0,2.0,1440,1.0,0,0,1200,240,1971,397000.0
3.0,2.5,2200,2.0,0,0,2200,0,2005,365000.0
4.0,3.0,2290,2.0,0,0,2290,0,1990,328500.0
4.0,3.0,4040,2.0,0,0,4040,0,1987,988000.0
4.0,2.5,2610,1.5,0,0,1920,690,1922,1000000.0
3.0,2.5,1490,2.0,0,0,1490,0,2005,237000.0
4.0,2.5,2450,2.0,0,0,2450,0,2003,525000.0
4.0,2.5,1710,1.0,0,0,1440,270,1976,749000.0
5.0,2.5,4870,2.0,0,0,3470,1400,1983,722500.0
